source,cls,subject,tgt_mean,tgt_std,ring_mean,ring_std,contrast_z,contrast_abs
msd_hippocampus,hippocampus_posterior,hippocampus_057,322.27092999439697,82.78416067929184,401.4146475798565,207.18363003977885,-0.38199792709620034,-79.14371758545951
msd_hippocampus,hippocampus_posterior,hippocampus_230,330.12635824086135,95.85301610317975,483.8051331168312,213.74459462447027,-0.7189832071636068,-153.67877487596985
msd_hippocampus,hippocampus_posterior,hippocampus_160,147083.44672131148,46363.336138153725,191914.55100556504,94314.09649893749,-0.47533832107783874,-44831.10428425355
msd_hippocampus,hippocampus_posterior,hippocampus_236,287.26604406007004,94.25127251935946,322.2102136634989,197.06756084542872,-0.17732075881081616,-34.94416960342886
msd_hippocampus,hippocampus_posterior,hippocampus_185,162577.87301616548,50099.22670419034,213936.41295022648,93857.94479744049,-0.5471943802344409,-51358.539934061
msd_hippocampus,hippocampus_posterior,hippocampus_108,347.9186978763497,120.56993720523677,535.3457212359153,260.43869533812995,-0.7196588909208308,-187.42702335956562
msd_hippocampus,hippocampus_posterior,hippocampus_003,354.2629195566119,92.30469294185266,529.9126113850888,201.6020686846663,-0.8712692885703874,-175.64969182847688
msd_hippocampus,hippocampus_posterior,hippocampus_373,363.8928486624012,100.0517500523153,474.4316938542065,217.1291700551701,-0.5090925583818428,-110.53884519180531
msd_hippocampus,hippocampus_posterior,hippocampus_095,364.71096119946486,106.88170411390729,490.1222014131235,216.47066563307288,-0.579345193343152,-125.41124021365863
msd_hippocampus,hippocampus_posterior,hippocampus_296,339.56144726302597,105.97406520560327,460.55057461041093,227.26556989320602,-0.5323689235983693,-120.98912734738497
msd_prostate,prostate_pz,prostate_35_adc,1470.1070229230545,218.4642499209688,1140.7613028848618,565.8928783890077,0.5819930450331623,329.34572003819267
msd_prostate,prostate_pz,prostate_01_t2,473.29976370895463,151.77862743231907,377.69029119466256,208.66870151940006,0.4581878899898905,95.60947251429207
msd_prostate,prostate_pz,prostate_44_adc,1582.3608210810428,327.15739311738344,979.7783392042502,768.2391120382315,0.7843683973518347,602.5824818767926
msd_prostate,prostate_pz,prostate_04_adc,1730.425371070342,251.62229002176298,1087.887819437331,489.2919617883295,1.3131986635778368,642.5375516330109
msd_prostate,prostate_pz,prostate_44_t2,451.07713616023864,136.73114940847125,300.3288242767223,205.50149060363668,0.7335631031538878,150.74831188351635
msd_prostate,prostate_pz,prostate_38_t2,284.8560606060606,89.98156990371612,299.36227564310246,143.12206804051692,-0.10135554309891388,-14.50621503704184
msd_prostate,prostate_pz,prostate_29_t2,411.3447724547479,110.14456592099914,331.3859612209886,145.88052215303998,0.5481116293357156,79.95881123375932
msd_prostate,prostate_pz,prostate_43_adc,1752.4535614670497,325.77411468672193,1203.5427528407631,687.7057157933438,0.7981768876166472,548.9108086262866
msd_prostate,prostate_pz,prostate_20_adc,1593.79153893317,222.82384074335457,1355.3774797193753,355.94743042875075,0.6698013194162281,238.41405921379464
msd_prostate,prostate_pz,prostate_18_adc,1104.1430279413719,285.4885433175448,571.869054913976,620.8781897265986,0.857292108141999,532.2739730273959
msd_prostate,prostate_pz,prostate_41_adc,1467.0387663680222,209.4666943706807,1171.601101988489,476.13530347436756,0.6204909856572877,295.4376643795331
msd_prostate,prostate_pz,prostate_01_adc,1504.2861566039273,259.1442530924848,1042.9983737577315,629.8831952896073,0.732338607480656,461.2877828461958
msd_prostate,prostate_pz,prostate_16_t2,355.1787270087125,109.29393823392734,389.10474832245444,170.24648299361138,-0.19927589996522369,-33.926021313741956
msd_prostate,prostate_pz,prostate_28_adc,1522.2708015002083,340.2573920875003,1208.5215347043115,577.8280483715344,0.5429803332274044,313.7492667958968
msd_prostate,prostate_pz,prostate_24_adc,1226.279441860465,491.25341999464257,893.4510947013862,614.4688181529682,0.5416521339811441,332.82834715907893
msd_prostate,prostate_pz,prostate_02_t2,526.0774542992552,198.23290320432497,364.33806364329814,214.97993305328276,0.7523464520919891,161.7393906559571
msd_prostate,prostate_pz,prostate_42_t2,267.79454194615454,102.52618825151932,281.8052848885219,145.23795117253306,-0.09646750544736078,-14.010742942367358
msd_prostate,prostate_pz,prostate_34_adc,1407.3262162876786,239.38640537626085,1016.5965575484597,645.89917484709,0.6049390885609678,390.72965873921885
msd_prostate,prostate_pz,prostate_37_adc,1195.1897731364782,179.34914236874314,920.42364843503,480.4718977074456,0.5718672110494237,274.7661247014481
msd_prostate,prostate_pz,prostate_31_adc,1740.335448514566,323.06461634480974,1007.2374225220293,651.3821395388055,1.1254499937412132,733.0980259925367
msd_prostate,prostate_pz,prostate_32_adc,1248.468545624416,411.0901424360216,716.6152152767112,740.1748838263264,0.7185509009434955,531.8533303477049
msd_prostate,prostate_pz,prostate_17_t2,521.9180514454814,150.80033333466594,274.1562253005533,166.2640272844043,1.4901709570101183,247.76182614492814
msd_prostate,prostate_pz,prostate_10_adc,1075.0541709253873,490.58204973030803,414.0726370587278,534.1992402816393,1.237331472580992,660.9815338666594
msd_prostate,prostate_pz,prostate_46_adc,1086.3757985719653,350.7155688871506,743.7653177750556,551.4366432674237,0.6213052475902526,342.61048079690977
msd_prostate,prostate_pz,prostate_17_adc,1708.4628575764473,418.7811639690853,997.9794916593868,725.8603163125433,0.9788155502805069,710.4833659170605
msd_prostate,prostate_pz,prostate_40_t2,483.120913841293,153.7325700218338,348.60326592774345,199.70802757615894,0.6735715578016986,134.51764791354952
msd_prostate,prostate_pz,prostate_21_t2,335.25168554945435,115.19362204563856,249.72860039230554,122.35860657154703,0.6989543837947053,85.52308515714881
msd_prostate,prostate_pz,prostate_16_adc,1585.0670377541142,203.93297937105564,1426.5702009397912,350.7185112222276,0.4519203614604003,158.49683681432293
msd_prostate,prostate_pz,prostate_20_t2,505.32311465358674,164.20238141787462,343.7223136080532,172.06824074231847,0.939166922432668,161.60080104553356
msd_prostate,prostate_pz,prostate_06_adc,1474.3957129543337,223.35984528308376,1270.915110526228,331.33235666410775,0.6141283750933453,203.4806024281056
msd_prostate,prostate_pz,prostate_39_adc,1530.0979154714094,226.27748044785022,1048.9926972495482,542.0299350902137,0.8875989796655577,481.10521822186115
msd_prostate,prostate_pz,prostate_37_t2,373.30536550234063,125.06591571381861,358.86084639356847,208.05334313492367,0.06942699800780334,14.44451910877217
msd_prostate,prostate_pz,prostate_47_adc,1315.2202084894734,322.3626069455942,775.7806658842424,617.0190739544423,0.8742672058316198,539.439542605231
msd_prostate,prostate_pz,prostate_25_t2,457.08890860692105,137.83680953047985,429.5267662792843,229.9273624968502,0.1198732587042183,27.562142327636764
msd_prostate,prostate_pz,prostate_43_t2,571.7791099454644,205.1373578351628,354.200897218366,223.57577649784858,0.9731743535105993,217.5782127270984
msd_prostate,prostate_pz,prostate_14_t2,441.61808061024635,103.40761246098393,399.83068498847666,207.77694517890285,0.2011166127438862,41.78739562176969
msd_prostate,prostate_pz,prostate_31_t2,543.7505047591578,162.77243987231776,374.6033834254534,227.6650885341153,0.7429646841324697,169.14712133370443
msd_prostate,prostate_pz,prostate_40_adc,1615.463725847612,264.86362550739904,1161.747846687537,722.9213056350037,0.6276144789147181,453.715879160075
msd_prostate,prostate_pz,prostate_18_t2,310.1215294690696,86.20364834670275,355.07101107706814,232.70488447421457,-0.19316088493973302,-44.94948160799851
msd_prostate,prostate_pz,prostate_25_adc,1376.55421472937,221.0683482210065,950.7684375576462,561.9616947447472,0.7576775790873888,425.7857771717238
msd_prostate,prostate_tz,prostate_42_adc,1205.5284986890604,367.03776546577404,560.2876073047024,613.6764392750811,1.0514350055464539,645.240891384358
msd_prostate,prostate_tz,prostate_14_adc,1324.8496906466091,278.1973405580791,1170.8413678012532,655.3742314551939,0.23499294787407593,154.0083228453559
msd_prostate,prostate_tz,prostate_21_t2,292.8903039073806,85.11216060730933,296.7934947571744,178.44974296260932,-0.02187277360628578,-3.903190849793816
msd_prostate,prostate_tz,prostate_41_adc,1384.5649416691595,184.4240779232672,1467.0611564384533,581.4140273944391,-0.14188893067665592,-82.49621476929383
msd_prostate,prostate_tz,prostate_42_t2,273.40527035756355,85.67509882774769,280.7417195770445,163.36393489158004,-0.04490862184141987,-7.336449219480926
msd_prostate,prostate_tz,prostate_17_adc,1472.6190306803023,299.16028796422216,1294.8484009908723,753.4184946251346,0.2359520382386263,177.77062968943005
msd_prostate,prostate_tz,prostate_40_t2,368.6722088759641,134.81839294841015,365.5612588635983,207.63121900207372,0.014983055112495636,3.1109500123657767
msd_prostate,prostate_tz,prostate_06_adc,1330.7998279939798,286.4614803068192,1725.6870290349482,709.0186122307558,-0.5569489907205711,-394.8872010409684
msd_prostate,prostate_tz,prostate_02_t2,387.0673656033906,123.92034735433968,476.9948241218811,266.84332111640896,-0.33700471799425474,-89.92745851849048
msd_prostate,prostate_tz,prostate_24_adc,1310.1502054115315,332.96110784812913,616.3792613636364,635.7355887087994,1.0912885093717641,693.7709440478951
msd_prostate,prostate_tz,prostate_20_t2,386.53641298407956,137.94008576658442,432.9075075956945,267.0427898395951,-0.1736466821134621,-46.37109461161492
msd_prostate,prostate_tz,prostate_40_adc,1282.130800354027,369.98579237313453,1274.590906553014,768.6156352108194,0.009809706498014758,7.539893801013022
msd_prostate,prostate_tz,prostate_37_t2,292.49134998190374,89.58210807588637,324.4740562444776,223.27396237794517,-0.1432442268623834,-31.982706262573856
msd_prostate,prostate_tz,prostate_10_t2,322.85682326621924,98.28812334258218,372.7916972275194,206.90314276436123,-0.24134420121798747,-49.934873961300184
msd_prostate,prostate_tz,prostate_46_t2,253.6955213435969,79.33314534638377,283.0925015492667,169.0401690727192,-0.17390529241081282,-29.396980205669763
msd_prostate,prostate_tz,prostate_16_adc,1454.7019808075993,218.22222437083397,1502.6449939954632,668.4428193589059,-0.07172343202388196,-47.943013187863926
msd_prostate,prostate_tz,prostate_47_t2,259.8322456605919,78.87073204633,291.8853425798261,198.24614442677503,-0.1616833298333835,-32.05309691923418
msd_prostate,prostate_tz,prostate_01_t2,433.65354351224596,152.05156349623255,440.5963007540959,276.2448114424213,-0.02513262486439294,-6.942757241849961
msd_prostate,prostate_tz,prostate_35_adc,1427.1541107161663,434.18727012013954,920.2494846366841,849.2184952784995,0.5969071897289951,506.9046260794822
msd_prostate,prostate_tz,prostate_06_t2,230.46788709033387,84.50540180979893,347.5157304222576,206.8384031093577,-0.565890284427254,-117.04784333192373
msd_prostate,prostate_tz,prostate_31_t2,378.86027368253883,114.1771858843476,393.4780460639984,248.2145977760748,-0.05889167056868769,-14.617772381459588
msd_prostate,prostate_tz,prostate_13_adc,1389.0374260453366,290.5948450195682,1368.8843654331597,676.7768198502702,0.02977800065146667,20.153060612176887
msd_prostate,prostate_tz,prostate_25_adc,1370.3410633752671,265.5563432267616,889.8052473738549,648.8351621369178,0.7406130914332231,480.5358160014123
msd_prostate,prostate_tz,prostate_01_adc,1368.3128973423659,357.5883663446991,1048.5639753383607,917.9602929381657,0.34832543860066306,319.7489220040052
msd_prostate,prostate_tz,prostate_44_adc,1229.4075687936488,408.6995358917248,1159.1706988849783,828.8958478538282,0.08473545862944294,70.23686990867054
msd_prostate,prostate_tz,prostate_31_adc,1316.491305153384,308.09986860261114,895.9826795939057,741.728289178884,0.5669308170220438,420.50862555947833
msd_prostate,prostate_tz,prostate_43_adc,1345.2813374576522,227.32106511254685,1579.1114783169435,774.0368784605488,-0.30209173111009263,-233.8301408592913
msd_prostate,prostate_tz,prostate_29_adc,1344.6479871553884,278.82455970349787,1213.7470163934427,719.6742457524063,0.1818891968868525,130.9009707619457
msd_prostate,prostate_tz,prostate_44_t2,308.7023816629857,125.40822853900177,388.6577001567537,249.42977664594943,-0.3205524185939811,-79.955318493768
msd_prostate,prostate_tz,prostate_28_adc,1366.7131088227109,264.76383538094103,1412.4685587089593,617.9090521709162,-0.07404884206089196,-45.75544988624847
msd_prostate,prostate_tz,prostate_47_adc,1218.5695794632945,357.8790732299957,953.5158560058974,810.0879967803411,0.3271912732735828,265.05372345739715
msd_prostate,prostate_tz,prostate_46_adc,1061.1517844646605,310.42480045502725,908.0006816773393,692.702072456291,0.22109231176855268,153.15110278732118
msd_prostate,prostate_tz,prostate_07_adc,1376.7774632938263,506.6973859639046,1711.0849382716049,832.4242336210824,-0.401607090559965,-334.3074749777786
msd_prostate,prostate_tz,prostate_35_t2,382.7778436018957,142.57911911688245,410.132176967834,260.7867047367787,-0.10489159441105875,-27.354333365938317
msd_prostate,prostate_tz,prostate_41_t2,282.9572838767574,74.34404725122498,324.14863426747075,169.59243291899807,-0.24288436364081817,-41.19135039071335
msd_prostate,prostate_tz,prostate_34_adc,1332.5601800167458,298.9550761084865,1166.7769678986863,688.4404991211072,0.24080978979141365,165.7832121180595
msd_prostate,prostate_tz,prostate_00_adc,1400.4958014278845,338.77190329582214,1213.1132857142857,843.240359240508,0.22221720466529124,187.38251571359888
msd_prostate,prostate_tz,prostate_39_t2,365.84134752991014,125.75766343748829,330.42326467691515,188.30589611058812,0.18808801740390893,35.418082852994985
msd_prostate,prostate_tz,prostate_34_t2,288.9839519955345,99.62834239420279,266.73944827882775,166.96662482477217,0.13322724590512988,22.24450371670673
msd_prostate,prostate_tz,prostate_21_adc,1608.4553648955964,555.2964006181221,1365.2865273178809,836.691170061963,0.290631532861851,243.16883757771552
atlas_v2,stroke_lesion,sub-r040s063,39.106286668005886,4.544491489615693,40.6671061358663,7.1176578599913265,-0.2192883219837701,-1.5608194678604121
atlas_v2,stroke_lesion,sub-r003s009,26.999750392775642,10.239186979688819,36.18381910015596,10.761399514545397,-0.853426902471187,-9.184068707380316
atlas_v2,stroke_lesion,sub-r047s015,28.14427685213613,4.678557654463157,30.540970648175666,8.754001938011601,-0.2737826127099661,-2.3966937960395356
atlas_v2,stroke_lesion,sub-r009s006,25.786238729254055,5.838010760419357,29.94696922471833,8.21940906750657,-0.5062079226236329,-4.160730495464275
atlas_v2,stroke_lesion,sub-r002s004,38.31949476005319,7.6858013333476185,47.70081701276533,14.45102126358018,-0.6491805272735048,-9.381322252712138
atlas_v2,stroke_lesion,sub-r047s044,18.133694321664102,8.581144858620462,25.51162650782213,11.52915902442131,-0.639936662387367,-7.377932186158027
atlas_v2,stroke_lesion,sub-r048s032,35.63570634621919,7.701351895124128,39.80934355232093,13.4064861274869,-0.3113147513150307,-4.173637206101745
atlas_v2,stroke_lesion,sub-r003s010,30.410684855779014,8.571509435350162,41.74874614537763,11.55500960489895,-0.9812246545919782,-11.338061289598617
atlas_v2,stroke_lesion,sub-r014s015,36.71743204564224,1.7727625508588172,37.984884778128205,2.214901698185268,-0.5722385608742196,-1.267452732485964
atlas_v2,stroke_lesion,sub-r034s039,26.570126718517184,10.684900871965707,37.71970768825915,15.214891524440443,-0.7328070804201763,-11.149580969741965
atlas_v2,stroke_lesion,sub-r027s031,25.44986286506863,8.51087421787758,32.589094850601334,13.668260933619699,-0.5223218592242808,-7.139231985532703
atlas_v2,stroke_lesion,sub-r003s005,19.5944282646471,7.6056323738625,32.46874649370694,13.446263170157655,-0.9574643236321967,-12.874318229059838
atlas_v2,stroke_lesion,sub-r011s034,37.94212916561815,7.467944621082721,44.24003552826265,8.575579628851306,-0.7343999940314369,-6.297906362644504
atlas_v2,stroke_lesion,sub-r031s036,27.84128048155662,9.720379214816456,39.82923750973508,14.757010456577278,-0.8123566931863677,-11.98795702817846
atlas_v2,stroke_lesion,sub-r011s017,31.279193405958,8.38164695794524,41.48250770764433,6.095028633088979,-1.6740385061122764,-10.20331430168633
atlas_v2,stroke_lesion,sub-r004s016,32.6235830267415,6.689718973513206,42.05099562412232,11.551546056434018,-0.8161168847189098,-9.427412597380822
atlas_v2,stroke_lesion,sub-r009s029,35.69058478287894,4.578470478604191,35.30755484333924,7.699937743436517,0.04974454372980576,0.38302993953970343
atlas_v2,stroke_lesion,sub-r031s037,29.576124391130666,13.084132130759077,46.26340547542929,18.747916075735322,-0.8900872036550823,-16.687281084298622
atlas_v2,stroke_lesion,sub-r019s001,38.51969339877744,3.251427177561661,38.02669100278307,5.7124374223349506,0.08630331909868709,0.4930023959943739
atlas_v2,stroke_lesion,sub-r040s069,31.720169920784144,8.026230314490865,38.34280381528648,10.304837836164705,-0.6426722435736001,-6.622633894502336
atlas_v2,stroke_lesion,sub-r038s016,30.499901414736783,8.907910940705886,18.981134363961118,8.30173648720154,1.387512803016681,11.518767050775665
atlas_v2,stroke_lesion,sub-r019s012,28.093327835933692,5.936532912030052,34.98816809863756,5.475971765737083,-1.259107843969673,-6.894840262703866
atlas_v2,stroke_lesion,sub-r011s020,27.992954194224055,8.50914035561139,39.88269282896762,9.79389017141397,-1.2139953800433145,-11.889738634743566
atlas_v2,stroke_lesion,sub-r042s035,31.67277003436933,15.654527865188468,40.56740761210309,23.900084860046626,-0.3721592311349298,-8.89463757773376
atlas_v2,stroke_lesion,sub-r038s060,13.517653883522097,6.600060352360183,21.40968374225953,9.68304338049465,-0.8150360102278367,-7.892029858737434
atlas_v2,stroke_lesion,sub-r040s085,35.51059406186327,6.9170146373326435,32.94652760724227,13.016092202152901,0.19699201709748837,2.564066454621006
atlas_v2,stroke_lesion,sub-r038s028,25.955015896321108,11.755643940291307,19.997771994017917,10.674588036637214,0.5580771195834144,5.9572439023031905
atlas_v2,stroke_lesion,sub-r023s009,22.4772828943987,6.807379653998693,28.67022793442537,10.009283981347062,-0.6187200236148351,-6.192945040026668
atlas_v2,stroke_lesion,sub-r040s070,29.2157307912428,6.784192376086024,31.06283113490171,10.936109536808052,-0.1688992020921934,-1.8471003436589086
atlas_v2,stroke_lesion,sub-r005s075,10.674715107074347,4.543015147149367,19.261163945664915,8.7212847631561,-0.9845393296094983,-8.586448838590568
atlas_v2,stroke_lesion,sub-r040s008,25.484849332295852,6.599977324883815,32.06525864109499,8.900433467274969,-0.7393357406308564,-6.58040930879914
atlas_v2,stroke_lesion,sub-r010s005,33.15255976431204,3.6231461728867536,38.29827758193887,6.115620279744441,-0.8414055714453692,-5.1457178176268314
atlas_v2,stroke_lesion,sub-r009s067,15.111311861550206,5.99691339619233,22.970957323020816,8.75828997863261,-0.8973948776816845,-7.85964546147061
atlas_v2,stroke_lesion,sub-r039s003,46.845742630802725,1.999580561360574,48.46141853537366,6.067939989462411,-0.26626427438511985,-1.615675904570935
atlas_v2,stroke_lesion,sub-r028s002,27.894140067438805,13.498996000793259,37.34706754520012,21.217624399390214,-0.44552240412506233,-9.452927477761314
atlas_v2,stroke_lesion,sub-r031s027,30.10942004727829,14.807661542656799,51.585486548169804,18.678514352387076,-1.1497737424910977,-21.476066500891513
atlas_v2,stroke_lesion,sub-r038s061,19.624373215568767,8.482281952588494,30.263914270382763,20.69625608670704,-0.514080445089158,-10.639541054813996
atlas_v2,stroke_lesion,sub-r011s001,28.001636863969058,6.785181183005841,36.94393114946713,9.443445443303903,-0.9469312225346309,-8.942294285498075
atlas_v2,stroke_lesion,sub-r052s015,25.650756508556764,6.949870081484453,33.57739530098689,6.360526781641171,-1.2462234368835448,-7.926638792430129
atlas_v2,stroke_lesion,sub-r003s004,21.693232454847283,10.135932203614882,32.23331024165537,13.790429894996835,-0.7643037311206876,-10.540077786808084
gnc_kidney,hyper_r,130598_v30,149.61363636363637,24.181337572120768,128.76237623762376,22.536943714205286,0.9252034998723602,20.85126012601262
gnc_kidney,hyper_r,100228_v30,232.32592592592593,68.79123863568347,127.47123893805309,43.25137369140599,2.424308770206728,104.85468698787284
gnc_kidney,hyper_r,130952_v30,41.916666666666664,31.625565431923725,129.82645502645502,69.83572211411834,-1.2588083066904778,-87.90978835978837
gnc_kidney,hyper_r,100399_v30,181.65,7.485151969065158,154.90381426202322,37.89565015331728,0.7057850947003851,26.746185737976788
gnc_kidney,hyper_r,131057_v30,133.53097345132744,52.94171820130845,74.17422541535699,57.60639558327245,1.0303846717815062,59.356748035970455
gnc_kidney,hyper_r,130454_v30,154.4848484848485,58.3872242211408,116.51698670605613,61.847910549743716,0.6138907657092861,37.96786177879237
gnc_kidney,hyper_r,126242_v30,159.48181818181817,13.722398291699342,132.67791842475387,26.325086657208175,1.0181884332576958,26.8038997570643
gnc_kidney,hyper_r,130844_v30,160.2982456140351,13.214777629582834,137.0844017094017,26.457600580706526,0.8773978939028791,23.213843904633393
gnc_kidney,hyper_r,130712_v30,200.39622641509433,21.076983442681637,183.02639751552795,50.262085645959154,0.34558511312746787,17.369828899566386
gnc_kidney,hyper_r,104990_v30,198.75714285714287,18.886454491653698,152.5114254624592,29.946554315618435,1.5442750228626303,46.24571739468368
gnc_kidney,hyper_r,130619_v30,201.11337868480726,43.278781231811735,161.36927838410165,25.76903138740877,1.5423202432748433,39.74410030070561
gnc_kidney,hyper_r,100045_v30,175.45045045045046,29.672913221933126,149.73652694610777,19.212743620115305,1.338378457257002,25.713923504342688
gnc_kidney,hyper_r,130193_v30,250.97201017811705,162.5690747072624,82.25847846012832,44.64266012152684,3.7791997044870276,168.71353171798873
gnc_kidney,hyper_r,130537_v30,155.8930817610063,45.148057090601455,113.6023080337328,34.53631516600389,1.2245305354513398,42.2907737272735
gnc_kidney,hyper_r,111225_v30,204.71428571428572,29.290940300261262,172.57514124293786,27.021821127941134,1.189377397244996,32.13914447134786
gnc_kidney,hyper_r,100246_v30,250.53164556962025,60.94100393481584,120.30419075144509,51.17365973472773,2.5448141279797,130.22745481817515
gnc_kidney,hyper_r,130816_v30,177.36974789915968,11.382476245644602,149.6574712643678,19.54383793599229,1.417954616058385,27.712276634791863
gnc_kidney,hyper_r,131218_v30,221.90225563909775,56.633748096726926,159.04470938897168,36.20321964748453,1.7362418350062878,62.85754625012606
gnc_kidney,hyper_r,130265_v30,160.05668016194332,26.881747828342757,131.86977299880525,36.71538208257919,0.7677138244680953,28.186907163138073
gnc_kidney,hyper_r,127233_v30,211.22321428571428,124.53941643837595,81.85487528344672,73.52796340789942,1.7594440434198797,129.36833900226756
gnc_kidney,hyper_r,127857_v30,167.97619047619048,18.428094616693667,162.96790757381257,19.885622808110018,0.25185445277987056,5.008282902377914
gnc_kidney,hyper_r,106141_v30,235.98809523809524,61.608948673787175,106.53351573187415,61.86027010240575,2.092693374911294,129.45457950622108
gnc_kidney,hyper_r,100510_v30,216.73924731182797,62.06010152734201,140.75010570824523,68.74395706664852,1.1053937500937883,75.98914160358274
gnc_kidney,hyper_r,131072_v30,188.5759162303665,54.923871597702764,138.24627791563276,39.050733906705155,1.2888269179818161,50.32963831473373
gnc_kidney,hyper_r,100720_v30,165.65625,41.58658841426524,103.91641490433031,37.1165397782828,1.6634048809794848,61.73983509566969
gnc_kidney,hyper_r,131094_v30,317.4580152671756,66.61823095292667,180.6626984126984,76.75831813062594,1.7821562327554537,136.7953168544772
gnc_kidney,hyper_r,126366_v30,188.93333333333334,29.08371059927227,178.6534090909091,30.842558218620713,0.3333032181135572,10.279924242424244
gnc_kidney,hyper_r,101477_v30,236.8861788617886,68.1627400525343,93.77082385070551,66.45715903624179,2.153497906516566,143.1153550110831
gnc_kidney,hyper_r,106242_v30,187.16666666666666,34.283539944281,80.38628762541806,68.03045953108737,1.5695965925800834,106.7803790412486
gnc_kidney,hyper_r,100482_v30,129.29770992366412,13.548721613162263,115.60859896219422,15.119571365919459,0.9053900884343844,13.689110961469893
gnc_kidney,hyper_r,129022_v30,195.73863636363637,27.297808069755767,159.08033573141486,28.33673877487806,1.2936668411205487,36.65830063222151
gnc_kidney,hyper_r,130387_v30,175.88135593220338,37.777261901910194,160.85180995475113,26.664616917679464,0.5636512784039254,15.029545977452244
gnc_kidney,hyper_r,131192_v30,66.35909090909091,6.984603788522627,61.81791221826809,14.588525916113175,0.3112842521342604,4.541178690822818
gnc_kidney,hyper_r,120142_v30,222.42857142857142,9.707981147446862,157.72270742358077,61.998059270984825,1.0436756202076387,64.70586400499064
gnc_kidney,hyper_r,130923_v30,214.69753086419752,57.24811598670148,137.77850589777196,65.09068749285035,1.1817208689515466,76.91902496642555
gnc_kidney,hyper_r,100705_v30,196.40425531914894,38.98781019234585,140.44748455428066,36.3024721467257,1.5414038194782138,55.95677076486828
gnc_kidney,hyper_r,116520_v30,143.9255319148936,39.46968655350534,94.69597989949749,50.40720815275371,0.9766371287529761,49.22955201539612
gnc_kidney,hyper_r,130565_v30,165.53030303030303,28.22325480927713,123.17857142857143,36.905535254389214,1.1475712291457265,42.3517316017316
gnc_kidney,hyper_r,130700_v30,233.31034482758622,73.21417335694548,139.88353909465022,44.76047842267855,2.0872610601574557,93.426805732936
gnc_kidney,hyper_r,116352_v30,178.21621621621622,46.99001339280457,99.9086229086229,65.45477490269964,1.1963617967923343,78.30759330759332
gnc_kidney,hyper_l,130619_v30,193.73632538569424,58.10033191182637,149.52880132350728,39.32857820211649,1.1240559653832578,44.20752406218696
gnc_kidney,hyper_l,110611_v30,241.94230769230768,26.486145479606197,199.29092920353983,33.770020047430194,1.2629953185064273,42.65137848876785
gnc_kidney,hyper_l,121366_v30,242.94573643410854,30.858594741480132,198.67967599410898,40.846489251055004,1.0837176013881937,44.26606043999956
gnc_kidney,hyper_l,130540_v30,171.418410041841,42.706263393522114,111.50622171945702,17.06621274327741,3.510572949784139,59.912188322384
gnc_kidney,hyper_l,130642_v30,191.21428571428572,54.997516388518676,132.35104895104894,45.24528158706396,1.3009806414617537,58.863236763236785
gnc_kidney,hyper_l,119061_v30,266.33898305084745,54.020432471330174,191.16370967741935,45.86695140729961,1.6389855751886437,75.1752733734281
gnc_kidney,hyper_l,130522_v30,249.6,32.41152058553666,229.3921568627451,25.79569454457922,0.7833804326901127,20.207843137254883
gnc_kidney,hyper_l,100723_v30,285.5735294117647,86.87640243074041,157.16908713692945,87.71703042247631,1.4638484703887658,128.40444227483525
gnc_kidney,hyper_l,100555_v30,141.0793650793651,14.55073399916087,149.25964546402503,44.32196107877051,-0.18456494254748163,-8.180280384659937
gnc_kidney,hyper_l,121794_v30,288.2276422764228,58.604616068381844,186.11166965888688,88.835830412485,1.1494908191199134,102.1159726175359
gnc_kidney,hyper_l,120747_v30,211.75757575757575,14.89158864274953,199.01963534361852,21.432490478567114,0.5943284954385918,12.737940413957233
gnc_kidney,hyper_l,130489_v30,186.96,14.687355105668276,217.2191909689558,16.896228252681997,-1.7908842568617864,-30.259190968955778
gnc_kidney,hyper_l,130401_v30,288.3179487179487,71.61228540853355,168.77990580847722,81.7774917196257,1.461747467843113,119.53804290947147
gnc_kidney,hyper_l,101045_v30,209.3658536585366,20.799238240360655,162.63722923113545,46.1388028727234,1.0127836117361169,46.728624427401144
gnc_kidney,hyper_l,130952_v30,264.59090909090907,46.62665295558132,201.24839822572696,69.25604384681594,0.9146134608940824,63.342510865182106
gnc_kidney,hyper_l,115043_v30,255.13114754098362,58.71170894749708,187.5803642121932,41.71987032096516,1.6191512866638367,67.55078332879043
gnc_kidney,hyper_l,131156_v30,222.14285714285714,30.17675818728509,177.5934819897084,37.93536651974302,1.1743493754202732,44.54937515314873
gnc_kidney,hyper_l,100404_v30,183.34615384615384,15.24906632120928,162.83604135893648,29.91620005922407,0.6855854607546658,20.510112487217356
gnc_kidney,hyper_l,130265_v30,178.0726643598616,28.75547031143783,136.9906402096593,38.783991098879106,1.05925207610048,41.0820241502023
gnc_kidney,hyper_l,100783_v30,306.8203883495146,105.32516351637958,196.81341853035144,26.138871182899354,4.208558389567099,110.00696981916315
gnc_kidney,hyper_l,130008_v30,220.28735632183907,24.458851853820416,183.1220145379024,38.85099692261974,0.956612282082421,37.16534178393667
gnc_kidney,hyper_l,101777_v30,155.7058823529412,21.010542748210824,107.12770137524558,37.6164256698854,1.2914087083286374,48.57818097769561
gnc_kidney,hyper_l,122892_v30,264.25210084033614,49.324975944129875,178.39873780837635,61.56888346327261,1.394427782481157,85.85336303195979
